date,course,root,traffic,startpoint,endpoint
20221001,영동선,동둔내IC -> 둔내IC,23018,동둔내IC,둔내IC
20221001,영동선,동둔내IC -> 면온IC,34967,동둔내IC,면온IC
20221001,대구외곽순환선,동명동호IC -> 동명동호JC,7789,동명동호IC,동명동호JC
20221001,중앙선,동명동호JC -> 다부IC,33472,동명동호JC,다부IC
20221001,대구외곽순환선,동명동호JC -> 동명동호IC,9678,동명동호JC,동명동호IC
20221001,중앙선,동명동호JC -> 칠곡IC,27102,동명동호JC,칠곡IC
20221001,함양울산선,동밀양JC -> 밀양출구JC,7068,동밀양JC,밀양출구JC
20221001,함양울산선,동밀양JC -> 배내골IC,5598,동밀양JC,배내골IC
20221001,서울춘천선,동산IC -> 동산JC,27386,동산IC,동산JC
20221001,서울춘천선,동산IC -> 조양JC,39786,동산IC,조양JC
20221001,서울춘천선,동산JC -> 남춘천IC,26818,동산JC,남춘천IC
20221001,서울춘천선,동산JC -> 동산IC,40152,동산JC,동산IC
20221001,당진상주선,동상주IC -> 상주JC,5980,동상주IC,상주JC
20221001,당진상주선,동상주IC -> 서의성IC,10987,동상주IC,서의성IC
20221001,중부선-대전통영선A,동서울IC -> 산곡JC,79920,동서울IC,산곡JC
20221001,서천공주선,동서천IC -> 동서천JC,2274,동서천IC,동서천JC
20221001,서해안선,동서천JC -> 군산IC,39671,동서천JC,군산IC
20221001,서천공주선,동서천JC -> 동서천IC,3080,동서천JC,동서천IC
20221001,서천공주선,동서천JC -> 서부여IC,13077,동서천JC,서부여IC
20221001,서해안선,동서천JC -> 서천IC,18494,동서천JC,서천IC
20221001,영동선,동수원IC -> 북수원IC,88071,동수원IC,북수원IC
20221001,영동선,동수원IC -> 신갈JC,91842,동수원IC,신갈JC
20221001,전주-광양선,동순천IC -> 순천2JC,10606,동순천IC,순천2JC
20221001,수도권제2순환선,동시흥IC -> 남광명IC,31239,동시흥IC,남광명IC
20221001,수도권제2순환선,동시흥IC -> 남군포IC,45361,동시흥IC,남군포IC
20221001,당진상주선,동안동IC -> 북의성IC,6568,동안동IC,북의성IC
20221001,당진상주선,동안동IC -> 청송IC,14225,동안동IC,청송IC
20221001,수도권제2순환선,동안산당수IC -> 금곡IC,39038,동안산당수IC,금곡IC
20221001,수도권제2순환선,동안산당수IC -> 남군포IC,42090,동안산당수IC,남군포IC
20221001,제2영동선,동양평IC -> 동여주IC,27690,동양평IC,동여주IC
20221001,제2영동선,동양평IC -> 서원주IC,36336,동양평IC,서원주IC
20221001,제2영동선,동여주IC -> 대신IC,28435,동여주IC,대신IC
20221001,제2영동선,동여주IC -> 동양평IC,38119,동여주IC,동양평IC
20221001,상주영천선,동영천IC -> 신녕JC,17181,동영천IC,신녕JC
20221001,상주영천선,동영천IC -> 영천JC,19636,동영천IC,영천JC
20221001,옥산오창선,동오창JC -> 서오창IC,923,동오창JC,서오창IC
20221001,옥산오창선,동오창JC -> 서오창서JC,1370,동오창JC,서오창서JC
20221001,옥산오창선,동오창JC -> 오창JC,3465,동오창JC,오창JC
20221001,전주-광양선,동전주IC -> 상관IC,24775,동전주IC,상관IC
20221001,전주-광양선,동전주IC -> 완주JC,15774,동전주IC,완주JC
20221001,남해선A,동창원IC -> 진영JC,73261,동창원IC,진영JC
20221001,남해선A,동창원IC -> 창원JC,72643,동창원IC,창원JC
20221001,당진상주선,동청송영양IC -> 영덕IC,9945,동청송영양IC,영덕IC
20221001,당진상주선,동청송영양IC -> 청송IC,6156,동청송영양IC,청송IC
20221001,평택-음성선,동충주IC -> 노은JC,17135,동충주IC,노은JC
20221001,평택-음성선,동충주IC -> 제천JC,23556,동충주IC,제천JC
20221001,수도권제2순환선,동탄IC -> 서용인IC,26457,동탄IC,서용인IC
20221001,수도권제2순환선,동탄IC -> 중리IC,16688,동탄IC,중리IC
20221001,수도권제2순환선,동탄(가)IC -> 동탄JC,43010,동탄(가)IC,동탄JC
20221001,경부선,동탄JC -> 기흥동탄IC,88509,동탄JC,기흥동탄IC
20221001,경부선,동탄JC -> 오산IC,102463,동탄JC,오산IC
20221001,수도권제2순환선,동탄JC -> 중리IC,21245,동탄JC,중리IC
20221001,무안광주선,동함평IC -> 문평IC,23219,동함평IC,문평IC
20221001,무안광주선,동함평IC -> 함평JC,21775,동함평IC,함평JC
20221001,동해선,동해IC -> 망상IC,17278,동해IC,망상IC
20221001,동해선,동해IC -> 삼척IC,9905,동해IC,삼척IC
20221001,서울춘천선,동홍천IC -> 내촌IC,35086,동홍천IC,내촌IC
20221001,서울춘천선,동홍천IC -> 춘천JC,22000,동홍천IC,춘천JC
20221001,영동선,둔내IC -> 동둔내IC,34967,둔내IC,동둔내IC
20221001,영동선,둔내IC -> 새말IC,24653,둔내IC,새말IC
20221001,영동선,둔대JC -> 군포IC,82889,둔대JC,군포IC
20221001,영동선,둔대JC -> 안산JC,71911,둔대JC,안산JC
20221001,영동선(서해안),둔대JC -> 팔곡JC,6107,둔대JC,팔곡JC
20221001,대구외곽순환선,둔산IC -> 상매JC,16043,둔산IC,상매JC
20221001,대구외곽순환선,둔산IC -> 파군재IC,15802,둔산IC,파군재IC
20221001,당진상주선,마곡사IC -> 마곡사JC,4153,마곡사IC,마곡사JC
20221001,당진상주선,마곡사JC -> 마곡사IC,1798,마곡사JC,마곡사IC
20221001,당진상주선,마곡사JC -> 서공주JC,33307,마곡사JC,서공주JC
20221001,당진상주선,마곡사JC -> 유구IC,22993,마곡사JC,유구IC
20221001,수도권제2순환선,마도IC -> 마도서IC,13250,마도IC,마도서IC
20221001,수도권제2순환선,마도IC -> 화성IC,11762,마도IC,화성IC
20221001,수도권제2순환선,마도JC -> 마도동IC,8026,마도JC,마도동IC
20221001,평택시흥선,마도JC -> 송산마도IC,39865,마도JC,송산마도IC
20221001,평택시흥선,마도JC -> 조암IC,40825,마도JC,조암IC
20221001,수도권제2순환선,마도동IC -> 마도IC,7852,마도동IC,마도IC
20221001,수도권제2순환선,마도서IC -> 마도JC,13108,마도서IC,마도JC
20221001,남해제1지선,마산IC -> 창원JC,28423,마산IC,창원JC
20221001,영동선,마성IC -> 서용인JC,69397,마성IC,서용인JC
20221001,영동선,마성IC -> 신갈JC,75764,마성IC,신갈JC
20221001,중부선-대전통영선A,마장JC -> 서이천IC,51333,마장JC,서이천IC
20221001,중부선-대전통영선A,마장JC -> 호법JC,56178,마장JC,호법JC
20221001,중앙선,만종JC -> 남원주IC,38470,만종JC,남원주IC
20221001,영동선,만종JC -> 문막IC,24720,만종JC,문막IC
20221001,중앙선,만종JC -> 신평JC,35317,만종JC,신평JC
20221001,영동선,만종JC -> 원주JC,23169,만종JC,원주JC
20221001,동해선,망상IC -> 동해IC,14933,망상IC,동해IC
20221001,동해선,망상IC -> 옥계IC,19802,망상IC,옥계IC
20221001,서해안선,매송IC -> 비봉IC,62523,매송IC,비봉IC
20221001,서해안선,매송IC -> 팔곡JC,61646,매송IC,팔곡JC
20221001,영동선,면온IC -> 동둔내IC,23264,면온IC,동둔내IC
20221001,영동선,면온IC -> 평창IC,34241,면온IC,평창IC
20221001,당진상주선,면천IC -> 고덕IC,15193,면천IC,고덕IC
20221001,당진상주선,면천IC -> 당진JC,15491,면천IC,당진JC
20221001,경부선,목천IC -> 옥산JC,60348,목천IC,옥산JC
20221001,경부선,목천IC -> 천안JC,53557,목천IC,천안JC
20221001,서해안선,목포IC -> 무안IC,23775,목포IC,무안IC
20221001,서해안선,무안IC -> 목포IC,23973,무안IC,목포IC
20221001,서해안선,무안IC -> 함평JC,24726,무안IC,함평JC
20221001,무안광주선,무안공항IC -> 북무안IC,1378,무안공항IC,북무안IC
20221001,중부선-대전통영선A,무주IC -> 금산IC,13401,무주IC,금산IC
20221001,중부선-대전통영선A,무주IC -> 덕유산IC,21237,무주IC,덕유산IC
20221001,서해안선,무창포IC -> 대천IC,18630,무창포IC,대천IC
20221001,서해안선,무창포IC -> 춘장대IC,30407,무창포IC,춘장대IC
20221001,중부내륙선,문경새재IC -> 연풍IC,33798,문경새재IC,연풍IC
20221001,중부내륙선,문경새재IC -> 점촌함창IC,44707,문경새재IC,점촌함창IC
20221001,영동선,문막IC -> 만종JC,47448,문막IC,만종JC
20221001,영동선,문막IC -> 여주IC,25580,문막IC,여주IC
20221001,남해선A,문산IC -> 진성IC,43869,문산IC,진성IC
20221001,남해선A,문산IC -> 진주IC,55512,문산IC,진주IC
20221001,부산울산선,문수IC -> 울산JC,24967,문수IC,울산JC
20221001,부산울산선,문수IC -> 울주JC,23703,문수IC,울주JC
20221001,당진상주선,문의청남대IC -> 청주JC,24030,문의청남대IC,청주JC
20221001,당진상주선,문의청남대IC -> 회인IC,38154,문의청남대IC,회인IC
20221001,무안광주선,문평IC -> 나주IC,23677,문평IC,나주IC
20221001,무안광주선,문평IC -> 동함평IC,25757,문평IC,동함평IC
20221001,중앙선지선,물금IC -> 남양산IC,50225,물금IC,남양산IC
20221001,중앙선지선,물금IC -> 대동JC,58891,물금IC,대동JC
20221001,대구-부산선,밀양IC -> 남밀양IC,34272,밀양IC,남밀양IC
20221001,대구-부산선,밀양IC -> 밀양JC,27969,밀양IC,밀양JC
20221001,대구-부산선,밀양JC -> 밀양IC,33165,밀양JC,밀양IC
20221001,함양울산선,밀양JC -> 밀양입구JC,5570,밀양JC,밀양입구JC
20221001,대구-부산선,밀양JC -> 청도IC,31587,밀양JC,청도IC
20221001,함양울산선,밀양입구JC -> 동밀양JC,5598,밀양입구JC,동밀양JC
20221001,함양울산선,밀양출구JC -> 밀양JC,7086,밀양출구JC,밀양JC
20221001,서해안선,발안IC -> 서평택JC,54621,발안IC,서평택JC
20221001,서해안선,발안IC -> 팔탄JC,59292,발안IC,팔탄JC
20221001,함양울산선,배내골IC -> 동밀양JC,7068,배내골IC,동밀양JC
20221001,함양울산선,배내골IC -> 서울주JC,7368,배내골IC,서울주JC
20221001,호남선A,백양사IC -> 내장산IC,24072,백양사IC,내장산IC
20221001,호남선A,백양사IC -> 장성JC,27584,백양사IC,장성JC
20221001,남해선A,벌교IC -> 고흥IC,9516,벌교IC,고흥IC
20221001,남해선A,벌교IC -> 보성IC,13233,벌교IC,보성IC
20221001,동해선,범서IC -> 남경주IC,17885,범서IC,남경주IC
20221001,동해선,범서IC -> 울산JC,17400,범서IC,울산JC
20221001,남해선A,보성IC -> 벌교IC,12633,보성IC,벌교IC
20221001,남해선A,보성IC -> 장흥IC,8348,보성IC,장흥IC
20221001,당진상주선,보은IC -> 속리산IC,34519,보은IC,속리산IC
20221001,당진상주선,보은IC -> 회인IC,25836,보은IC,회인IC
20221001,수도권제2순환선,봉담IC -> 금곡IC,22261,봉담IC,금곡IC
20221001,수도권제2순환선,봉담IC -> 화성JC,58105,봉담IC,화성JC
20221001,수도권제2순환선,봉담(가)IC -> 화성JC,56763,봉담(가)IC,화성JC
20221001,영동선,부곡IC -> 동군포JC,79567,부곡IC,동군포JC
20221001,영동선,부곡IC -> 북수원IC,81898,부곡IC,북수원IC
20221001,경부선,부산IC -> 노포JC2,43287,부산IC,노포JC2
20221001,서해안선,부안IC -> 서김제IC,18194,부안IC,서김제IC
20221001,서해안선,부안IC -> 줄포IC,29231,부안IC,줄포IC
20221001,서천공주선,부여IC -> 서부여IC,24987,부여IC,서부여IC
20221001,서천공주선,부여IC -> 청양IC,16173,부여IC,청양IC
20221001,동해선,북강릉IC -> 강릉JC,13823,북강릉IC,강릉JC
20221001,동해선,북강릉IC -> 남양양IC,15037,북강릉IC,남양양IC
20221001,당진상주선,북공주JC -> 공주3JC,5779,북공주JC,공주3JC
20221001,호남선A,북공주JC -> 공주JC,41357,북공주JC,공주JC
20221001,호남선A,북공주JC -> 정안IC,39565,북공주JC,정안IC
20221001,고창-담양선,북광주IC -> 담양JC,15684,북광주IC,담양JC
20221001,고창-담양선,북광주IC -> 장성JC,10774,북광주IC,장성JC
20221001,경부선,북구미IC -> 구미IC,49578,북구미IC,구미IC
20221001,경부선,북구미IC -> 김천JC,49365,북구미IC,김천JC
20221001,전주-광양선,북남원IC -> 남원JC,23991,북남원IC,남원JC
20221001,전주-광양선,북남원IC -> 오수IC,14417,북남원IC,오수IC
20221001,대구외곽순환선,북다사IC -> 북달성IC,7996,북다사IC,북달성IC
20221001,대구외곽순환선,북다사IC -> 칠곡JC,12765,북다사IC,칠곡JC
20221001,중앙선,북단양IC -> 남제천IC,19437,북단양IC,남제천IC
20221001,중앙선,북단양IC -> 단양IC,23323,북단양IC,단양IC
20221001,대구외곽순환선,북달성IC -> 북다사IC,8456,북달성IC,북다사IC
20221001,경부선,북대구IC -> 금호JC,85891,북대구IC,금호JC
20221001,경부선,북대구IC -> 도동JC,85393,북대구IC,도동JC
20221001,호남선지선,북대전IC -> 유성JC,49575,북대전IC,유성JC
20221001,호남선지선,북대전IC -> 회덕JC,51652,북대전IC,회덕JC
20221001,무안광주선,북무안IC -> 무안공항IC,1619,북무안IC,무안공항IC
20221001,무안광주선,북무안IC -> 함평JC,5263,북무안IC,함평JC
20221001,남해선A,북부산IC -> 김해JC,36598,북부산IC,김해JC
20221001,중부내륙선,북상주IC -> 상주IC,44902,북상주IC,상주IC
20221001,중부내륙선,북상주IC -> 점촌함창IC,34369,북상주IC,점촌함창IC
20221001,영동선,북수원IC -> 동수원IC,98683,북수원IC,동수원IC
20221001,영동선,북수원IC -> 부곡IC,78630,북수원IC,부곡IC
20221001,상주영천선,북안IC -> 북안JC,18883,북안IC,북안JC
20221001,상주영천선,북안IC -> 영천JC,17563,북안IC,영천JC
20221001,경부선,북안JC -> 건천IC,43813,북안JC,건천IC
20221001,상주영천선,북안JC -> 북안IC,16722,북안JC,북안IC
20221001,경부선,북안JC -> 영천IC,24280,북안JC,영천IC
20221001,동해선,북양양IC -> 속초IC,11900,북양양IC,속초IC
20221001,동해선,북양양IC -> 양양IC,15279,북양양IC,양양IC
20221001,중부내륙선,북여주IC -> 남양평IC,9057,북여주IC,남양평IC
20221001,중부내륙선,북여주IC -> 서여주IC,10484,북여주IC,서여주IC
20221001,새만금포항선,북영천IC -> 북영천JC,27606,북영천IC,북영천JC
20221001,새만금포항선,북영천IC -> 임고IC,27314,북영천IC,임고IC
20221001,새만금포항선,북영천JC -> 북영천IC,32211,북영천JC,북영천IC
20221001,새만금포항선,북영천JC -> 화산JC,22329,북영천JC,화산JC
20221001,상주영천선A,북영천JC -> 화산입구JC,5277,북영천JC,화산입구JC
20221001,수도권제2순환선,북오산IC -> 동탄(가)IC,43010,북오산IC,동탄(가)IC
20221001,수도권제2순환선,북오산IC -> 서오산JC,39937,북오산IC,서오산JC
20221001,중앙선,북원주IC -> 신평JC,15675,북원주IC,신평JC
20221001,중앙선,북원주IC -> 횡성IC,25090,북원주IC,횡성IC
20221001,당진상주선,북의성IC -> 동안동IC,12067,북의성IC,동안동IC
20221001,당진상주선,북의성IC -> 안동JC,7121,북의성IC,안동JC
20221001,평택-음성선,북진천IC -> 남안성IC,27171,북진천IC,남안성IC
20221001,평택-음성선,북진천IC -> 대소JC,29002,북진천IC,대소JC
20221001,남해선A,북창원IC -> 창원JC,40701,북창원IC,창원JC
20221001,남해선A,북창원IC -> 칠원JC,43432,북창원IC,칠원JC
20221001,경부선,북천안IC -> 안성IC,92531,북천안IC,안성IC
20221001,경부선,북천안IC -> 천안IC,108874,북천안IC,천안IC
20221001,평택-음성선,북충주IC -> 북충주2JC,206,북충주IC,북충주2JC
20221001,평택-음성선,북충주2JC -> 노은JC,27441,북충주2JC,노은JC
20221001,평택-음성선,북충주2JC -> 북충주IC,213,북충주2JC,북충주IC
20221001,평택-음성선,북충주2JC -> 충주JC,16291,북충주2JC,충주JC
20221001,중부내륙선,북충주JC -> 노은JC,42350,북충주JC,노은JC
20221001,중부내륙선,북충주JC -> 충주JC,38055,북충주JC,충주JC
20221001,중부선-대전통영선A,북통영IC -> 동고성IC,20415,북통영IC,동고성IC
20221001,중부선-대전통영선A,북통영IC -> 통영IC,20196,북통영IC,통영IC
20221001,평택화성선,북평택IC -> 양감IC,48055,북평택IC,양감IC
20221001,중부내륙선지선B,북현풍IC -> 북현풍JC,2706,북현풍IC,북현풍JC
20221001,중부내륙선지선A,북현풍JC -> 달성JC,24305,북현풍JC,달성JC
20221001,중부내륙선지선B,북현풍JC -> 북현풍IC,2847,북현풍JC,북현풍IC
20221001,중부내륙선지선A,북현풍JC -> 현풍JC,23632,북현풍JC,현풍JC
20221001,서해안선,불갑산IC -> 영광IC,10008,불갑산IC,영광IC
20221001,서해안선,불갑산IC -> 함평IC,15479,불갑산IC,함평IC
20221001,경부선,비룡JC -> 대전IC,46162,비룡JC,대전IC
20221001,경부선,비룡JC -> 옥천IC,31506,비룡JC,옥천IC
20221001,중부선-대전통영선A,비룡JC -> 판암IC,39866,비룡JC,판암IC
20221001,서해안선,비봉IC -> 매송IC,58759,비봉IC,매송IC
20221001,서해안선,비봉IC -> 팔탄JC,60632,비봉IC,팔탄JC
20221001,남해선A,사천IC -> 진주JC,41871,사천IC,진주JC
20221001,남해선A,사천IC -> 축동IC,36300,사천IC,축동IC
20221001,중부선-대전통영선A,산곡JC -> 경기광주IC,79920,산곡JC,경기광주IC
