latitude,longitude,address
35.8577279,127.0863026,전라북도 전주시 덕진구 반룡로 110
35.8577279,127.0863026,전라북도 전주시 덕진구 반룡로 111
35.857772,128.5678478,대구광역시 달서구 두류동 두류6길 9
35.8578076,128.5445714,대구광역시 서구 달구벌대로329길 133
35.8578192,129.0788365,경상북도 경주시 건천읍 경부고속도로 76-1
35.85786,128.54705,대구광역시 서구 당산로 403
35.857887,128.5574834,대구광역시 서구 서대구로 77
35.857887,128.5574834,대구광역시 서구 서대구로 359-12
35.857887,128.5574834,대구광역시 서구 서대구로 351-5
35.857887,128.5574834,대구광역시 서구 서대구로 52
35.857887,128.5574834,대구광역시 서구 서대구로 345
35.857887,128.5574834,대구광역시 서구 서대구로 268
35.85792985,128.5588934,대구광역시 달서구 달구벌대로 1770
35.858072,128.5203326,대구광역시 달서구 선원남로 181
35.8582012,128.5653047,대구광역시 달서구 파도고개로 92
35.8582187,128.580559,대구광역시 중구 남산로1길 42
35.8582197,128.461734,대구광역시 달성군 다사읍 달구벌대로174길 50
35.8582316,128.5972686,대구광역시 중구 명륜로26길 67
35.8582428,128.4657541,대구광역시 달성군 다사읍 대실역북로1길 6
35.8582434,128.6118141,대구광역시 수성구 달구벌대로456길 43
35.8582722,127.1208949,전라북도 전주시 덕진구 송천중앙로 110
35.8582722,127.1208949,전라북도 전주시 덕진구 송천중앙로 36
35.8583867,127.1448572,전라북도 전주시 덕진구 소리로 68
35.8583867,127.1448572,전라북도 전주시 덕진구 호성동1가 소리로 191
35.8584318,128.5229766,대구광역시 달서구 선원로 278
35.8585285,128.6458318,대구광역시 수성구 청호로 411-3
35.8585752,128.5599312,대구광역시 달서구 달구벌대로 1599
35.8585752,128.5599312,대구광역시 달서구 달구벌대로 995
35.8585752,128.5599312,대구광역시 달서구 달구벌대로 1748
35.8585752,128.5599312,대구광역시 달서구 달구벌대로 1095
35.8585752,128.5599312,대구광역시 달서구 달구벌대로 1530 
35.8586397,128.8162958,경상북도 경산시 진량읍 황제1길 86-31
35.858762,128.5598976,대구광역시 서구 달구벌대로 1707
35.858762,128.5598976,대구광역시 서구 달구벌대로 1889
35.858762,128.5598976,대구광역시 서구 달구벌대로 1821
35.8588,128.5252,대구광역시 달서구 장산로 10
35.8588,128.5252,대구광역시 달서구 용산동 장산로 20
35.8588025,128.5240211,대구광역시 달서구 선원로 133 
35.8588025,128.5240211,대구광역시 달서구 선원로 100
35.8588025,128.5240211,대구광역시 달서구 선원로 122
35.8588025,128.5240211,대구광역시 달서구 선원로 171
35.8588025,128.5240211,대구광역시 달서구 선원로 137
35.8588025,128.5240211,대구광역시 달서구 선원로 241
35.8588414,127.1044397,전라북도 전주시 덕진구 신복로 102-16
35.8588442,128.5826252,대구광역시 중구 남산로7길 7
35.8588447,128.6310586,대구광역시 수성구 수성동4가 달구벌대로 2315 
35.8589749,128.4988316,대구광역시 달서구 선원로 60
35.8589764,128.551733,대구광역시 서구 서대구로3길 46
35.8589876,127.154624,전라북도 전주시 덕진구 우아동3가 동부대로 611
35.8590512,127.0896493,전라북도 전주시 덕진구 원만성로 19
35.8591224,128.6263776,대구광역시 수성구 동대구로 336
35.8591224,128.6263776,대구광역시 수성구 동대구로 176
35.8591224,128.6263776,대구광역시 수성구 동대구로 300
35.8591224,128.6263776,대구광역시 수성구 동대구로 354
35.8591224,128.6263776,대구광역시 수성구 동대구로 95
35.8591224,128.6263776,대구광역시 수성구 동대구로 345
35.8591224,128.6263776,대구광역시 수성구 범어동 동대구로 300 
35.8591224,128.6263776,대구광역시 수성구 동대구로 250 
35.8591224,128.6263776,대구광역시 수성구 동대구로 149
35.8591224,128.6263776,대구광역시 수성구 동대구로 59
35.8591224,128.6263776,대구광역시 수성구 동대구로 337
35.8591224,128.6263776,대구광역시 수성구 동대구로 240
35.8591224,128.6263776,대구광역시 수성구 동대구로 376
35.8591224,128.6263776,대구광역시 수성구 동대구로 405
35.8591224,128.6263776,대구광역시 수성구 동대구로 56
35.8591417,128.6001393,대구광역시 중구 대봉로47길 31
35.8593178,128.6128074,대구광역시 수성구 달구벌대로458길 17 
35.8593608,128.6320249,대구광역시 수성구 범어동 415-4
35.8595376,127.1186765,전라북도 전주시 덕진구 송천동1가 송천2길 25
35.8595649,129.2616022,경상북도 경주시 북군길 169-31
35.8598515,128.6472107,대구광역시 수성구 무열로 12
35.8598956,128.5855544,대구광역시 중구 남산로4길 70
35.8600552,127.1806086,전라북도 완주군 용진읍 구억명덕로 90
35.8601431,128.6196206,대구광역시 수성구 달구벌대로469길 21
35.8601448,128.5578286,대구광역시 서구 평리로62길 16
35.8602,127.25177,전라북도 완주군 소양면 소양로 322
35.8602907,128.5274022,대구광역시 달서구 용산큰못길 30
35.8602994,128.5306306,대구광역시 달서구 용산동 용산로 254 
35.8603633,128.6168566,대구광역시 수성구 들안로67길 46-1 
35.8605112,128.5829687,대구광역시 중구 남산로 30
35.8605246,127.1164614,전라북도 전주시 덕진구 송천3길 55
35.8605246,127.1164614,전라북도 전주시 덕진구 송천3길 55 
35.8606076,128.5945514,대구광역시 중구 명륜로 86
35.8606076,128.5945514,대구광역시 중구 명륜로 138
35.8606399,128.5040903,대구광역시 달서구 선원로23북길 20
35.8606439,127.0843184,전라북도 전주시 덕진구 유상로 69
35.8606439,127.0843184,전라북도 전주시 덕진구 유상로 67
35.8607352,128.6233243,대구광역시 수성구 상록로 15
35.8607652,129.1907069,경상북도 경주시 석장길 59-2
35.8609921,127.1240288,전라북도 전주시 덕진구 솔내8길 25
35.8609921,127.1240288,전라북도 전주시 덕진구 송천동1가 솔내8길 25
35.8611266,128.4380343,대구광역시 달성군 다사읍 문양역길 71
35.861407,128.4633316,대구광역시 달성군 다사읍 왕선로1길 20
35.8614219,128.6142652,대구광역시 수성구 수성로 400
35.8614219,128.6142652,대구광역시 수성구 수성로 71
35.8614219,128.6142652,대구광역시 수성구 수성로 393
35.8614219,128.6142652,대구광역시 수성구 수성로 135
35.8614219,128.6142652,대구광역시 수성구 수성로 71 
35.8614219,128.6142652,대구광역시 수성구 수성로 411
35.8614219,128.6142652,대구광역시 수성구 수성로 412
35.8614219,128.6142652,대구광역시 수성구 수성로 107
35.8614219,128.6142652,대구광역시 수성구 수성로 185
35.861439,128.580506,대구광역시 중구 남산로13길 70
35.861439,128.580506,대구광역시 중구 남산로13길 17
35.8615595,128.5470608,대구광역시 서구 평리로 269
35.8615595,128.5470608,대구광역시 서구 평리로 157
35.8616076,128.6476582,대구광역시 수성구 충의로 24
35.8616431,129.2230878,경상북도 경주시 소금강로29번길 28
35.8616744,128.7095763,대구광역시 동구 금호강변로 278
35.8616744,128.7095763,대구광역시 동구 금호강변로 91
35.8616744,128.7095763,대구광역시 동구 율하동 금호강변로 315 
35.8616762,128.5950972,대구광역시 중구 중앙대로66길 20
35.8616762,128.5950972,대구광역시 중구 남산동 중앙대로66길 20
35.8616962,128.4540434,대구광역시 달성군 다사읍 매곡로 7
35.8618971,128.4675576,대구광역시 달성군 다사읍 대실역북로 26
35.8618971,128.4675576,대구광역시 달성군 다사읍 대실역북로 38
35.8618971,128.4675576,대구광역시 달성군 다사읍 대실역북로 55
35.8618971,128.4675576,대구광역시 달성군 다사읍 대실역북로 16
35.8619045,129.1977438,경상북도 경주시 동대로 123
35.8619099,128.561176,대구광역시 서구 서대구로8길 49
35.8619865,128.6199156,대구광역시 수성구 달구벌대로471길 12
35.8620049,128.5339833,대구광역시 서구 평리로17길 45
35.8623471,128.5975661,대구광역시 중구 봉산문화길 69
35.8625515,128.5953928,대구광역시 중구 명륜로23길 89
35.8625942,127.0851381,전라북도 전주시 덕진구 비석날로 131
35.8627041,127.1467456,전라북도 전주시 덕진구 호성동1가 호성로 132
35.8627253,128.4644771,대구광역시 달성군 다사읍 왕선로 49
35.8627253,128.4644771,대구광역시 달성군 다사읍 왕선로 26
35.8627499,128.4549024,대구광역시 달성군 다사읍 매곡로4길 9
35.8628594,128.6982099,대구광역시 동구 안심로22길 60
35.8628685,127.1145811,전라북도 전주시 덕진구 시천로 66
35.8630696,128.5928003,대구광역시 중구 중앙대로67길 10
35.8630696,128.5928003,대구광역시 중구 남산동 중앙대로67길 10 
35.8630973,128.7011279,대구광역시 동구 율하동로 67
35.8631614,128.6240558,대구광역시 수성구 상록로 41
35.8631614,128.6240558,대구광역시 수성구 상록로 69
35.8631614,128.6240558,대구광역시 수성구 범어동 상록로 69
35.8631798,128.3184437,경상북도 성주군 선남면 중부내륙고속도로 77 
35.8632494,128.6356345,대구광역시 수성구 범어로 61
35.8632494,128.6356345,대구광역시 수성구 범어로 75
35.8632494,128.6356345,대구광역시 수성구 범어로 73
35.863379,127.6500392,전라북도 무주군 안성면 진성로 2312-9
35.8634131,128.6981504,대구광역시 동구 안심로22길 76
35.8634131,128.6981504,대구광역시 동구 안심로22길 75
35.8634131,128.6981504,대구광역시 동구 안심로22길 55
35.8634747,127.6530898,전라북도 무주군 안성면 안성로 246-17
35.8636829,127.1496139,전라북도 전주시 덕진구 동부대로 869 
35.863687,128.6163424,대구광역시 수성구 들안로73길 50-7
35.863699,127.1208414,전라북도 전주시 덕진구 용소로 112
35.863699,127.1208414,전라북도 전주시 덕진구 용소로 83
35.86379,128.64924,대구광역시 수성구 무열로 47
35.86379,128.64924,대구광역시 수성구 만촌동 무열로 47
35.86379,128.64924,대구광역시 수성구 만촌동 무열로 56
35.8637921,128.6463405,대구광역시 수성구 만촌동 1481
35.8638299,127.1240727,전라북도 전주시 덕진구 천마산로 113
35.8638299,127.1240727,전라북도 전주시 덕진구 천마산로 33
35.8638299,127.1240727,전라북도 전주시 덕진구 송천동2가 천마산로 33
35.8638299,127.1240727,전라북도 전주시 덕진구 천마산로 11
35.8638299,127.1240727,전라북도 전주시 덕진구 천마산로 115
35.8639354,128.6187968,대구광역시 수성구 범어천로 200
35.8639603,128.5679154,대구광역시 서구 달서로5길 38-7
35.8639697,128.6180897,대구광역시 수성구 들안로 185
35.8639697,128.6180897,대구광역시 수성구 들안로 8-5
35.8639697,128.6180897,대구광역시 수성구 들안로 104
35.8639697,128.6180897,대구광역시 수성구 들안로 360
35.8639697,128.6180897,대구광역시 수성구 들안로 300
35.8639697,128.6180897,대구광역시 수성구 들안로 325
35.8640411,128.5895561,대구광역시 중구 명륜로 27-1
35.8641405,128.6087726,대구광역시 중구 삼덕동3가 달구벌대로447길 77 
35.8642086,129.2232177,경상북도 경주시 토용길 20
35.8642185,128.7029075,대구광역시 동구 율하동로8길 16 
35.8646733,129.2136187,경상북도 경주시 황성로 37
35.8646733,129.2136187,경상북도 경주시 황성로 60
35.8647874,128.5262227,대구광역시 달서구 새방로 61
35.8648046,129.2839017,경상북도 경주시 천북남로 12
35.8648263,127.1120576,전라북도 전주시 덕진구 와룡로 100
35.8648263,127.1120576,전라북도 전주시 덕진구 와룡로 50 
35.8648263,127.1120576,전라북도 전주시 덕진구 와룡로 40
35.8648263,127.1120576,전라북도 전주시 덕진구 와룡로 50
35.8648263,127.1120576,전라북도 전주시 덕진구 송천동2가 와룡로 40
35.8648889,127.115641,전라북도 전주시 덕진구 두간9길 6 
35.8648925,128.5434093,대구광역시 서구 평리로35길 13-5
35.8649345,128.7875534,경상북도 경산시 압량읍 연지길 152
35.8650086,128.5955764,대구광역시 중구 달구벌대로 2051
35.8650086,128.5955764,대구광역시 중구 달구벌대로 1950
35.8650086,128.5955764,대구광역시 중구 달구벌대로 1970
35.8650086,128.5955764,대구광역시 중구 달구벌대로 1955
35.8650086,128.5955764,대구광역시 중구 달구벌대로 2171
35.8650086,128.5955764,대구광역시 중구 달구벌대로 2095
35.8650086,128.5955764,대구광역시 중구 남산동 달구벌대로 1950
35.8650086,128.5955764,대구광역시 중구 계산동2가 달구벌대로 2051 
35.8650086,128.5955764,대구광역시 중구 남산동 달구벌대로 1970
35.8650086,128.5955764,대구광역시 중구 달구벌대로 1926
35.8650086,128.5955764,대구광역시 중구 달구벌대로 1943
35.8650086,128.5955764,대구광역시 중구 달구벌대로 2020
35.8650341,128.6913968,대구광역시 동구 율하서로 85
35.8650341,128.6913968,대구광역시 동구 율하서로 23
35.8650341,128.6913968,대구광역시 동구 율하서로 59
35.86504,128.54221,대구광역시 서구 와룡로72길 55-10
35.8653544,128.4607548,대구광역시 달성군 다사읍 대실역북로2길 188
35.8654936,128.608976,대구광역시 중구 달구벌대로447길 72-11
35.8655058,128.6200049,대구광역시 수성구 들안로78길 45
35.8655058,128.6200049,대구광역시 수성구 범어동 들안로78길 45 
35.8655301,128.5763313,대구광역시 중구 달구벌대로389길 50
35.8657399,127.1603486,전라북도 전주시 덕진구 초포다리로 61
35.8658723,128.5498544,대구광역시 서구 국채보상로34길 48
35.8658723,128.5498544,대구광역시 서구 국채보상로34길 12
35.8658723,128.5498544,대구광역시 서구 국채보상로34길 12 
35.8659369,128.5934928,대구광역시 중구 중앙대로 323
35.8659369,128.5934928,대구광역시 중구 중앙대로 418
35.8659473,129.2632663,경상북도 경주시 보문로 182-98 
35.8659922,128.6389902,대구광역시 수성구 동원로 84
35.8659922,128.6389902,대구광역시 수성구 동원로 123
35.8659922,128.6389902,대구광역시 수성구 동원로 135
35.8659922,128.6389902,대구광역시 수성구 동원로 110
35.8659922,128.6389902,대구광역시 수성구 동원로 100
35.86606,128.73304,대구광역시 동구 금강로21길 30
35.86606,128.73304,대구광역시 동구 금강로21길 10
35.8661393,128.4554812,대구광역시 달성군 다사읍 매곡로14길 13
35.8661501,128.5385926,대구광역시 서구 와룡로 376 
35.8662229,128.6399582,대구광역시 수성구 국채보상로 1001
35.8662242,128.6094305,대구광역시 중구 동덕로30길 53
35.8662274,128.693784,대구광역시 동구 안심로16길 45 
35.8662274,128.693784,대구광역시 동구 안심로16길 29
35.8662274,128.693784,대구광역시 동구 안심로16길 71
35.8662274,128.693784,대구광역시 동구 율하동 안심로16길 71 
35.8662745,128.6047758,대구광역시 중구 동덕로 130
35.866394,128.551316,대구광역시 서구 국채보상로36길 42
35.8664347,129.2024201,경상북도 경주시 현곡면 금장2길 12
35.8664802,128.5950196,대구광역시 중구 동성로1길 15
35.8664976,128.5882664,대구광역시 중구 대신동 달구벌대로 1955
35.8664976,128.5882664,대구광역시 중구 대신동 달구벌대로 1975 
35.8665554,127.1180247,전라북도 전주시 덕진구 송천동1가 두간6길 10
35.8665554,127.1180247,전라북도 전주시 덕진구 송천동1가 두간6길 9
35.86656655,128.699831,대구광역시 동구 안심로 402
35.86656655,128.699831,대구광역시 동구 신서동 안심로 402 
35.8666099,128.5528131,대구광역시 서구 국채보상로38길 22
35.86666,128.5754,대구광역시 서구 큰장로 33
35.8666983,127.1271639,전라북도 전주시 덕진구 솔내로 120
35.8667416,128.7017095,대구광역시 동구 율하동로 143
35.8667487,128.6285828,대구광역시 동구 국채보상로 863
35.8667487,128.6285828,대구광역시 동구 국채보상로 861
35.8667487,128.6285828,대구광역시 동구 국채보상로 829
35.8667487,128.6285828,대구광역시 동구 국채보상로 769
35.8667487,128.6285828,대구광역시 동구 국채보상로 849
35.8667487,128.6285828,대구광역시 동구 국채보상로 863 
35.8667487,128.6285828,대구광역시 동구 국채보상로 861 
35.8669297,128.5998684,대구광역시 중구 공평로 88
35.8669297,128.5998684,대구광역시 중구 공평로 96
35.8669361,128.7204864,대구광역시 동구 안심로65길 21-1
35.8669361,128.7204864,대구광역시 동구 안심로65길 13
35.8669959,128.5461421,대구광역시 서구 당산로 343
35.86704,128.64466,대구광역시 수성구 만촌동 국채보상로 1019
35.867203,128.7255075,대구광역시 동구 동호로5길 5
35.8672431,127.0710163,전라북도 전주시 덕진구 혁신로 478
35.8672431,127.0710163,전라북도 전주시 덕진구 혁신로 465
35.8672431,127.0710163,전라북도 전주시 덕진구 혁신로 600
35.8672431,127.0710163,전라북도 전주시 덕진구 혁신로 655
35.8672431,127.0710163,전라북도 전주시 덕진구 혁신로 727
35.8672773,128.5745439,대구광역시 서구 큰장로15길 11-1
35.8673315,128.5568248,대구광역시 서구 국채보상로46길 37-3
35.8673399,128.7308667,대구광역시 동구 동호로 132
35.8673399,128.7308667,대구광역시 동구 동호로 88
35.8673399,128.7308667,대구광역시 동구 동호로 47
35.8673716,127.0784336,전라북도 전주시 덕진구 쪽구름로 19
35.8673906,129.2146598,경상북도 경주시 용담로92번길 27
35.8675005,128.4571817,대구광역시 달성군 다사읍 다사역로 60
35.8675703,128.53556,대구광역시 서구 국채보상로 9
35.867582,128.6121038,대구광역시 중구 국채보상로 657-12
35.8676478,127.1302796,전라북도 전주시 덕진구 사근1길 11
35.8677249,128.5597179,대구광역시 서구 국채보상로50길 20
35.8677335,128.4943134,대구광역시 달성군 다사읍 서재로12길 53
35.8677335,128.4943134,대구광역시 달성군 다사읍 서재로12길 38
35.8677335,128.4943134,대구광역시 달성군 다사읍 서재로12길 41-16
35.8677335,128.4943134,대구광역시 달성군 다사읍 서재로12길 24
35.8677453,127.1002775,전라북도 전주시 덕진구 감수길 30-49
35.8677601,128.6884403,대구광역시 동구 금호강변로3길 22
35.8677601,128.6884403,대구광역시 동구 율하동 금호강변로3길 22 
35.8677678,128.6181782,대구광역시 수성구 국채보상로 846
35.8677678,128.6181782,대구광역시 수성구 국채보상로 908
35.8678074,127.0645891,전라북도 전주시 덕진구 기린대로 1055
35.8678074,127.0645891,전라북도 전주시 덕진구 기린대로 1055 
35.8678209,129.2032058,경상북도 경주시 현곡면 금장5길 34
35.8678209,129.2032058,경상북도 경주시 현곡면 금장5길 34 
35.867899,128.6091355,대구광역시 중구 국채보상로142길 19-5
35.8679003,128.5545554,대구광역시 서구 국채보상로42길 8
35.8679029,128.597894,대구광역시 중구 동성로3길 84
35.8679206,128.5580071,대구광역시 서구 국채보상로46길 18
35.8680674,128.5945832,대구광역시 중구 동성로 39
35.86809795,128.5366829,대구광역시 서구 국채보상로 82
35.8681372,128.6039052,대구광역시 중구 동덕로 115
35.8681372,128.6039052,대구광역시 중구 동덕로 167 
35.8681372,128.6039052,대구광역시 중구 동덕로 55
35.8681372,128.6039052,대구광역시 중구 동덕로 33
35.8681677,128.4922034,대구광역시 달성군 다사읍 서재로7길 25
35.8681677,128.4922034,대구광역시 달성군 다사읍 서재로7길 36
35.8681677,128.4922034,대구광역시 달성군 다사읍 서재로7길 23
35.8681864,128.7181538,대구광역시 동구 안심로59길 29
35.8681864,128.7181538,대구광역시 동구 안심로59길 28
35.8681864,128.7181538,대구광역시 동구 안심로59길 36
35.8681864,128.7181538,대구광역시 동구 안심로59길 19
35.868208,128.7158652,대구광역시 동구 안심로55길 53
35.868208,128.7158652,대구광역시 동구 안심로55길 52
35.868208,128.7158652,대구광역시 동구 안심로55길 38
35.868208,128.7158652,대구광역시 동구 안심로55길 20
35.8683815,128.5918543,대구광역시 중구 종로 99
35.8683995,128.8498747,경상북도 경산시 진량읍 금박로 461
35.8685936,128.6644891,대구광역시 수성구 고모로 90
35.8685936,128.6644891,대구광역시 수성구 고모로 100
35.86861,128.62746,대구광역시 동구 신천동 동부로22길 48
35.8686562,128.5337518,대구광역시 서구 국채보상로5길 8
35.8686791,129.2103853,경상북도 경주시 용담로116번길 61-5
35.8686791,129.2103853,경상북도 경주시 황성동 용담로116번길 49-41 
35.8687133,128.5560315,대구광역시 서구 국채보상로48길 10-12
35.8689204,128.5465659,대구광역시 서구 국채보상로 257
35.8689204,128.5465659,대구광역시 서구 국채보상로 124
35.8689204,128.5465659,대구광역시 서구 국채보상로 249
35.8689204,128.5465659,대구광역시 서구 국채보상로 289 
35.8690066,128.5787967,대구광역시 중구 큰장로26길 45
35.8690824,128.7136721,대구광역시 동구 경안로 822
35.8690824,128.7136721,대구광역시 동구 경안로 956
35.8690824,128.7136721,대구광역시 동구 경안로 809
35.8690824,128.7136721,대구광역시 동구 경안로 824
35.8690824,128.7136721,대구광역시 동구 경안로 790-38
35.8692748,128.7250778,대구광역시 동구 안심로73길 22
35.8693501,127.1244412,전라북도 전주시 덕진구 붓내3길 29 
35.8693501,127.1244412,전라북도 전주시 덕진구 붓내3길 29
35.8694311,129.2153819,경상북도 경주시 황성로69번길 18
35.8695011,128.5632338,대구광역시 서구 통학로 35
35.8695321,127.1360374,전라북도 전주시 덕진구 백석로 145
35.8696059,129.217456,경상북도 경주시 유림로 21
35.8696059,129.217456,경상북도 경주시 유림로 23
35.8697622,128.5742927,대구광역시 서구 국채보상로78길 29-4
35.8698126,128.6894534,대구광역시 동구 금호강변로3길 9
35.86984,128.70222,대구광역시 동구 율하동로 19
35.8698689,129.0638161,경상북도 경주시 건천읍 경부고속도로 77 
35.8698689,129.0638161,경상북도 경주시 건천읍 경부고속도로 76 
35.8698689,129.0638161,경상북도 경주시 건천읍 경부고속도로 77
35.8698689,129.0638161,경상북도 경주시 건천읍 경부고속도로 76
35.870129,128.7110573,대구광역시 동구 안심로49길 98
35.8701395,128.6145723,대구광역시 동구 국채보상로159길 41
35.8703418,128.7021257,대구광역시 동구 율하동로25길 5
35.8705448,128.584792,대구광역시 중구 국채보상로 511
35.8705448,128.584792,대구광역시 중구 국채보상로 670
35.87055,129.21522,경상북도 경주시 황성동 435-4
35.87055,129.21522,경상북도 경주시 황성동 1170
35.87055,129.21522,경상북도 경주시 황성동 988
35.87055,129.21522,경상북도 경주시 황성동 1163
35.8705811,128.4995029,대구광역시 달성군 다사읍 서재로14길 2
35.8706384,128.8189029,경상북도 경산시 진량읍 공단로 574
35.8706384,128.8189029,경상북도 경산시 진량읍 공단로 527
35.8707427,128.7429794,대구광역시 동구 대림로 16
35.8707494,128.664576,대구광역시 수성구 팔현길 212
35.8707494,128.664576,대구광역시 수성구 팔현길 88-46
35.8707522,128.5694586,대구광역시 서구 달서로17길 17
35.8708028,128.5859117,대구광역시 중구 경상감영길 221
35.8712278,128.5636499,대구광역시 서구 국채보상로60길 6
35.8712627,128.6909846,대구광역시 동구 안심로 80
35.8712627,128.6909846,대구광역시 동구 안심로 400
35.8712627,128.6909846,대구광역시 동구 안심로 389-2
35.8712627,128.6909846,대구광역시 동구 안심로 421
35.8713597,128.1811328,경상북도 성주군 수륜면 참별로 1363
35.8713597,128.1811328,경상북도 성주군 수륜면 참별로 1276-14
35.8713597,128.1811328,경상북도 성주군 수륜면 참별로 1277
35.8714295,129.2039126,경상북도 경주시 현곡면 안현로 68-7
35.8714295,129.2039126,경상북도 경주시 현곡면 안현로 43-6
35.8714295,129.2039126,경상북도 경주시 현곡면 안현로 43-4
35.8714295,129.2039126,경상북도 경주시 현곡면 안현로 43-3
35.87145725,127.0756756,전라북도 전주시 덕진구 여암2길 9 
35.87154,128.11816,경상북도 성주군 가천면 포천계곡로 383
35.87154,128.11816,경상북도 성주군 가천면 포천계곡로 81
35.87154,128.11816,경상북도 성주군 가천면 포천계곡로 571
35.8717739,128.7291405,대구광역시 동구 반야월로 7
35.8718359,128.623812,대구광역시 동구 장등로 56
35.87191435,128.6222827,대구광역시 동구 신천3동 146-15
35.8719279,128.6439707,대구광역시 수성구 공경로 70
35.8720239,128.6068079,대구광역시 중구 국채보상로139길 1
35.87207,128.62175,대구광역시 동구 송라로10길 34
35.87207,128.62175,대구광역시 동구 송라로10길 16
35.8721514,128.5007588,대구광역시 달성군 다사읍 서재로24길 29
35.8722455,127.1235349,전라북도 전주시 덕진구 세병서로 9
35.8722619,129.2191557,경상북도 경주시 갓뒤동녘길 37
35.8723985,127.1200791,전라북도 전주시 덕진구 발단길 5
35.8725646,128.8171724,경상북도 경산시 진량읍 해든길 46-4
35.87257,128.62181,대구광역시 동구 신천동 1503
35.8726572,128.6181535,대구광역시 동구 송라로11길 86
35.8726572,128.6181535,대구광역시 동구 송라로11길 39
35.8727154,128.7239668,대구광역시 동구 신서로 72
35.872723,128.6025868,대구광역시 중구 국채보상로131길 17
35.872723,128.6025868,대구광역시 중구 국채보상로131길 55
35.8727752,128.7182941,대구광역시 동구 반야월북로 221
35.8727752,128.7182941,대구광역시 동구 반야월북로 167
35.8727752,128.7182941,대구광역시 동구 반야월북로 251
35.8727752,128.7182941,대구광역시 동구 각산동 반야월북로 123 
35.8727752,128.7182941,대구광역시 동구 반야월북로 175
35.8727752,128.7182941,대구광역시 동구 반야월북로 123
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 85
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 112
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 74
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 42
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 111
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 136
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 131
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 184
35.8728309,127.1301938,전라북도 전주시 덕진구 송천동2가 세병로 111
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 175
35.8728309,127.1301938,전라북도 전주시 덕진구 세병로 41
35.8728409,128.6269505,대구광역시 동구 동부로22길 80
35.8729173,128.4918373,대구광역시 달성군 다사읍 서재본길 73
35.8729173,128.4918373,대구광역시 달성군 다사읍 서재본길 25
35.8729768,128.8926905,경상북도 영천시 대창면 용대로 938-48
35.8730168,128.6066039,대구광역시 중구 태평로 45
35.87302,128.62878,대구광역시 동구 동부로30길 78
35.8730309,127.0808481,전라북도 전주시 덕진구 편운로 37
35.8731734,127.0757367,전라북도 전주시 덕진구 쪽구름2길 4
35.8731739,127.0636523,전라북도 전주시 덕진구 기린대로 1090
35.8731739,127.0636523,전라북도 전주시 덕진구 기린대로 418
35.8731739,127.0636523,전라북도 전주시 덕진구 기린대로 529
35.8731899,127.4285826,전라북도 진안군 정천면 봉학로 66
35.8733799,129.2199469,경상북도 경주시 공단로 45
35.8733799,129.2199469,경상북도 경주시 공단로 97
35.8733799,129.2199469,경상북도 경주시 공단로 77
35.873424,128.7497719,대구광역시 동구 메디밸리로 35
35.873424,128.7497719,대구광역시 동구 메디밸리로 18
35.8735017,127.0746468,전라북도 전주시 덕진구 쪽구름로 111
35.8736274,128.8815618,경상북도 영천시 대창면 금박로 1000
35.8736351,128.5387904,대구광역시 서구 와룡로 527
35.8736351,128.5387904,대구광역시 서구 와룡로 439-14
35.8736351,128.5387904,대구광역시 서구 와룡로 458
35.8736511,127.083968,전라북도 전주시 덕진구 여산로 253 
35.8736511,127.083968,전라북도 전주시 덕진구 여산로 253
35.8736517,128.496581,대구광역시 달성군 서재로27길 42
35.873758,128.6282977,대구광역시 동구 동부로28길 17
35.8738486,128.4772691,대구광역시 달성군 다사읍 세천남로 35
35.8738695,128.7284167,대구광역시 동구 반야월북로55길 19
35.8738705,128.816269,경상북도 경산시 진량읍 다문로 50
35.8738805,128.4745222,대구광역시 달성군 다사읍 세천로 187
35.8738805,128.4745222,대구광역시 달성군 다사읍 세천로 182-10
35.8738805,128.4745222,대구광역시 달성군 다사읍 세천로 160
35.8738805,128.4745222,대구광역시 달성군 다사읍 세천로 160 
35.8739015,128.6923167,대구광역시 동구 반야월로 370
35.8739015,128.6923167,대구광역시 동구 반야월로 242 
35.8739015,128.6923167,대구광역시 동구 반야월로 400
35.8739015,128.6923167,대구광역시 동구 반야월로 5
35.8740877,129.227863,경상북도 경주시 승삼2길 30
35.8742658,128.474416,대구광역시 달성군 다사읍 세천로9길 25
35.8744887,128.7139147,대구광역시 동구 각산동 경안로 824
35.8744887,128.7139147,대구광역시 동구 각산동 경안로 822 
35.8745074,128.6663656,대구광역시 동구 화랑로88길 30
35.8745375,127.0692395,전라북도 전주시 덕진구 쪽구름로 150
35.87459,128.3139,경상북도 성주군 선남면 명포리
35.87459,128.3139,경상북도 성주군 선남면 명포리 883
35.8747739,127.0718344,전라북도 전주시 덕진구 반월4길 16
35.8747983,128.6498757,대구광역시 수성구 화랑로34길 141
